ID,Date,name_in_NOW_data,VOs,V,O,V_string,O_string,Side,V_lemmatized,verb,Perspective(wo),Perspective(ws),Perspective(so),Effect(o),Effect(s),Value(o),Value(s),State(o),State(s),Perspective(ro),Perspective(rs),Perspective(os),name_in_allsides_data,media_bias_rating,accessed,column,url,url_allsides,category
31880294,20-06-04,marketwatch.com,"([shown], [Floyd])",[shown],[Floyd],shown,Floyd,-1,show,show,0.266666666667,0.3,0.4,0.133333333333,0.266666666667,0.2,0.866666666667,0.0333333333333,0.233333333333,0.366666666667,0.333333333333,0.0333333333333,MarketWatch,Center,from AllSides December 2021,,https://www.marketwatch.com/,https://www.allsides.com/news-source/marketwatch-media-bias,News Media
31883289,20-06-05,timesofisrael.com,"([buried], [George, Floyd])",[buried],"[George, Floyd]",buried,George Floyd,-1,bury,bury,0.466666666667,0.5,0.233333333333,-0.0666666666667,-0.533333333333,1.0,1.0,-0.333333333333,-0.633333333333,0.466666666667,0.466666666667,0.0666666666667,Times of Israel,Lean Left,from supervisor 2019,media_bias,,,
31883389,20-06-05,nymag.com,"([killed], [George, Floyd])",[killed],"[George, Floyd]",killed,George Floyd,-1,kill,kill,0.0666666666667,-0.666666666667,-0.733333333333,-1.0,-0.333333333333,0.466666666667,0.2,-0.933333333333,-0.4,0.0666666666667,-0.733333333333,-0.866666666667,New York Magazine,Left,from AllSides December 2021,,http://nymag.com/,https://www.allsides.com/news-source/new-york-magazine,News Media
31884189,20-06-07,businessinsider.com,"([showed], [George, Floyd])",[showed],"[George, Floyd]",showed,George Floyd,-1,show,show,0.266666666667,0.3,0.4,0.133333333333,0.266666666667,0.2,0.866666666667,0.0333333333333,0.233333333333,0.366666666667,0.333333333333,0.0333333333333,Business Insider,Center,from supervisor 2019,allsides,,,
31884189,20-06-07,businessinsider.com,"([restrained], [George, Floyd])",[restrained],"[George, Floyd]",restrained,George Floyd,-1,restrain,restrain,0.0333333333333,0.2,-0.366666666667,-0.8,0.133333333333,0.333333333333,0.466666666667,-0.733333333333,-0.266666666667,0.166666666667,0.0666666666667,-0.633333333333,Business Insider,Center,from supervisor 2019,allsides,,,
31886992,20-06-08,golfdigest.com,"([saved], [George, Floyd])",[saved],"[George, Floyd]",saved,George Floyd,-1,save,save,0.6,0.8,0.5,0.466666666667,0.133333333333,0.733333333333,0.733333333333,0.5,0.6,0.6,0.7,0.566666666667,,,,,,,
31889198,20-06-10,marketwatch.com,"([killed], [Floyd])",[killed],[Floyd],killed,Floyd,-1,kill,kill,0.0666666666667,-0.666666666667,-0.733333333333,-1.0,-0.333333333333,0.466666666667,0.2,-0.933333333333,-0.4,0.0666666666667,-0.733333333333,-0.866666666667,MarketWatch,Center,from AllSides December 2021,,https://www.marketwatch.com/,https://www.allsides.com/news-source/marketwatch-media-bias,News Media
31889499,20-06-10,washingtonexaminer.com,"([killed], [George, Floyd])",[killed],"[George, Floyd]",killed,George Floyd,-1,kill,kill,0.0666666666667,-0.666666666667,-0.733333333333,-1.0,-0.333333333333,0.466666666667,0.2,-0.933333333333,-0.4,0.0666666666667,-0.733333333333,-0.866666666667,Washington Examiner,Lean Right,from AllSides December 2021,,http://washingtonexaminer.com/,https://www.allsides.com/news-source/washington-examiner,News Media
31894687,20-06-12,tampabay.com,"([honored], [George, Floyd])",[honored],"[George, Floyd]",honored,George Floyd,-1,honor,honor,0.8,0.533333333333,0.566666666667,0.8,0.266666666667,0.733333333333,0.466666666667,0.8,0.7,0.7,0.566666666667,0.7,,,,,,,
31896487,20-06-13,theguardian.com,"([reading], [FloydFootballProtestWed])",[reading],[FloydFootballProtestWed],reading,FloydFootballProtestWed,-1,read,read,0.133333333333,0.233333333333,0.4,0.133333333333,0.533333333333,0.0666666666667,0.866666666667,0.0666666666667,0.3,0.2,0.366666666667,0.0333333333333,The Guardian,Lean Left,from AllSides December 2021,,https://www.theguardian.com/us,https://www.allsides.com/news-source/guardian,News Media
31900692,20-06-16,theverge.com,"([name], [George, Floyd])",[name],"[George, Floyd]",name,George Floyd,-1,name,name,0.166666666667,0.4,0.6,0.466666666667,0.333333333333,0.866666666667,0.866666666667,0.1,0.5,0.2,0.366666666667,0.266666666667,,,,,,,
31905096,20-06-18,newyorker.com,"([born], [George, Floyd])",[born],"[George, Floyd]",born,George Floyd,-1,bear,bear,0.0666666666667,0.166666666667,0.133333333333,0.133333333333,0.4,0.466666666667,0.6,-0.0333333333333,0.166666666667,0.266666666667,0.133333333333,0.0,New Yorker,Left,from supervisor 2019,media_bias,,,
31910596,20-06-21,wbur.org,"([killed], [George, Floyd])",[killed],"[George, Floyd]",killed,George Floyd,-1,kill,kill,0.0666666666667,-0.666666666667,-0.733333333333,-1.0,-0.333333333333,0.466666666667,0.2,-0.933333333333,-0.4,0.0666666666667,-0.733333333333,-0.866666666667,,,,,,,
31915291,20-06-23,yahoo.com,"([killed], [Floyd])",[killed],[Floyd],killed,Floyd,-1,kill,kill,0.0666666666667,-0.666666666667,-0.733333333333,-1.0,-0.333333333333,0.466666666667,0.2,-0.933333333333,-0.4,0.0666666666667,-0.733333333333,-0.866666666667,,,,,,,
31922292,20-06-27,pressherald.com,"([passed], [the, George, Floyd, Justice])",[passed],"[the, George, Floyd, Justice]",passed,the George Floyd Justice,-1,pass,pass,0.133333333333,0.266666666667,0.0,0.2,0.2,0.333333333333,0.6,0.0,0.1,0.0333333333333,0.166666666667,0.0333333333333,Portland Press Herald,Center,from AllSides December 2021,,http://www.pressherald.com/,https://www.allsides.com/news-source/portland-press-herarld,News Media
31927799,20-06-30,newyorker.com,"([put], [George, Floyd])",[put],"[George, Floyd]",put,George Floyd,-1,put,put,0.266666666667,0.266666666667,0.366666666667,0.2,0.4,0.333333333333,0.6,0.0666666666667,0.3,0.3,0.3,0.0666666666667,New Yorker,Left,from supervisor 2019,media_bias,,,
85066091,20-06-01,People,"([transported], [Floyd])",[transported],[Floyd],transported,Floyd,-1,transport,transport,0.233333333333,0.366666666667,-0.2,0.4,0.266666666667,0.866666666667,1.0,-0.0666666666667,0.166666666667,0.266666666667,0.366666666667,0.233333333333,People Magazine,Lean Left,from supervisor 2019,media_bias,,,
85066491,20-06-01,The Denver Post,"([had], [Floyd, Little])",[had],"[Floyd, Little]",had,Floyd Little,-1,have,have,0.366666666667,0.333333333333,0.466666666667,0.0666666666667,0.2,0.466666666667,0.6,0.0666666666667,0.366666666667,0.4,0.366666666667,0.0666666666667,Denver Post,Lean Left,from supervisor 2019,media_bias,,,
85067095,20-06-01,The Hill,"([heard], [Floyd])",[heard],[Floyd],heard,Floyd,-1,hear,hear,0.0666666666667,0.3,-0.0666666666667,0.133333333333,0.266666666667,0.333333333333,0.866666666667,0.0,0.0333333333333,0.0666666666667,0.3,-0.1,The Hill,Center,from AllSides December 2021,,https://www.thehill.com,https://www.allsides.com/news-source/hill-media-bias,News Media
85068389,20-06-01,VentureBeat,"([held], [Floyd])",[held],[Floyd],held,Floyd,-1,hold,hold,0.166666666667,0.266666666667,0.566666666667,0.4,0.333333333333,0.6,0.733333333333,0.0,0.533333333333,0.1,0.166666666667,0.0,,,,,,,
85068496,20-06-01,Boston Herald,"([killed], [Floyd])",[killed],[Floyd],killed,Floyd,-1,kill,kill,0.0666666666667,-0.666666666667,-0.733333333333,-1.0,-0.333333333333,0.466666666667,0.2,-0.933333333333,-0.4,0.0666666666667,-0.733333333333,-0.866666666667,Boston Herald,Lean Right,from AllSides December 2021,,,https://www.allsides.com/news-source/boston-herald-media-bias,News Media
85068995,20-06-01,The Daily Dot,"([heard], [Floyd])",[heard],[Floyd],heard,Floyd,-1,hear,hear,0.0666666666667,0.3,-0.0666666666667,0.133333333333,0.266666666667,0.333333333333,0.866666666667,0.0,0.0333333333333,0.0666666666667,0.3,-0.1,,,,,,,
85069396,20-06-01,NBC Sports,"([killed], [Floyd])",[killed],[Floyd],killed,Floyd,-1,kill,kill,0.0666666666667,-0.666666666667,-0.733333333333,-1.0,-0.333333333333,0.466666666667,0.2,-0.933333333333,-0.4,0.0666666666667,-0.733333333333,-0.866666666667,,,,,,,
85071393,20-06-01,Sports Illustrated,"([killed], [Floyd])",[killed],[Floyd],killed,Floyd,-1,kill,kill,0.0666666666667,-0.666666666667,-0.733333333333,-1.0,-0.333333333333,0.466666666667,0.2,-0.933333333333,-0.4,0.0666666666667,-0.733333333333,-0.866666666667,,,,,,,
85073692,20-06-01,PR Newswire,"([murdered], [George, Floyd])",[murdered],"[George, Floyd]",murdered,George Floyd,-1,murder,murder,0.133333333333,-0.733333333333,-0.766666666667,-0.933333333333,-0.4,0.466666666667,-0.0666666666667,-0.733333333333,-0.466666666667,0.233333333333,-0.8,-0.733333333333,PR Newswire,Center,from supervisor 2019,media_bias,,,
85074592,20-06-02,Forbes,"([marched], [+, George, Floyd])",[marched],"[+, George, Floyd]",marched,+ George Floyd,-1,march,march,0.0333333333333,0.1,0.0,-0.2,0.133333333333,-0.0666666666667,0.466666666667,-0.233333333333,0.233333333333,-0.0666666666667,0.0,-0.133333333333,Forbes,Center,from AllSides December 2021,,http://www.forbes.com/,https://www.allsides.com/news-source/forbes,News Media
85080692,20-06-02,Sports Illustrated,"([murdered], [George, Floyd])",[murdered],"[George, Floyd]",murdered,George Floyd,-1,murder,murder,0.133333333333,-0.733333333333,-0.766666666667,-0.933333333333,-0.4,0.466666666667,-0.0666666666667,-0.733333333333,-0.466666666667,0.233333333333,-0.8,-0.733333333333,,,,,,,
85080998,20-06-02,,"([showed], [Floyd])",[showed],[Floyd],showed,Floyd,-1,show,show,0.266666666667,0.3,0.4,0.133333333333,0.266666666667,0.2,0.866666666667,0.0333333333333,0.233333333333,0.366666666667,0.333333333333,0.0333333333333,,,,,,,
85082996,20-06-03,The Hill,"([raised], [Floyd])",[raised],[Floyd],raised,Floyd,-1,raise,raise,0.233333333333,0.233333333333,0.3,0.333333333333,0.2,0.2,0.6,-0.0333333333333,0.4,0.266666666667,0.3,-0.0333333333333,The Hill,Center,from AllSides December 2021,,https://www.thehill.com,https://www.allsides.com/news-source/hill-media-bias,News Media
85082999,20-06-03,Time,"([killed], [Floyd])",[killed],[Floyd],killed,Floyd,-1,kill,kill,0.0666666666667,-0.666666666667,-0.733333333333,-1.0,-0.333333333333,0.466666666667,0.2,-0.933333333333,-0.4,0.0666666666667,-0.733333333333,-0.866666666667,Time Magazine,Lean Left,from AllSides December 2021,,http://www.time.com/time/,https://www.allsides.com/news-source/time-magazine-news-media-bias,News Media
85082999,20-06-03,Time,"([ordered], [Floyd])",[ordered],[Floyd],ordered,Floyd,-1,order,order,-0.133333333333,-0.133333333333,-0.133333333333,-0.266666666667,0.133333333333,0.0666666666667,0.466666666667,-0.133333333333,0.0666666666667,-0.1,-0.133333333333,-0.133333333333,Time Magazine,Lean Left,from AllSides December 2021,,http://www.time.com/time/,https://www.allsides.com/news-source/time-magazine-news-media-bias,News Media
85082999,20-06-03,Time,"([pulled], [Floyd])",[pulled],[Floyd],pulled,Floyd,-1,pull,pull,0.166666666667,0.233333333333,0.2,0.2,0.133333333333,0.0666666666667,0.6,0.0666666666667,0.233333333333,0.233333333333,0.2,0.0666666666667,Time Magazine,Lean Left,from AllSides December 2021,,http://www.time.com/time/,https://www.allsides.com/news-source/time-magazine-news-media-bias,News Media
85083996,20-06-03,The Hill,"([bring], [George, Floyd])",[bring],"[George, Floyd]",bring,George Floyd,-1,bring,bring,0.2,0.233333333333,0.3,0.266666666667,0.2,0.0666666666667,0.466666666667,0.0666666666667,0.166666666667,0.233333333333,0.3,0.1,The Hill,Center,from AllSides December 2021,,https://www.thehill.com,https://www.allsides.com/news-source/hill-media-bias,News Media
85083998,20-06-03,Variety,"([killed], [Floyd])",[killed],[Floyd],killed,Floyd,-1,kill,kill,0.0666666666667,-0.666666666667,-0.733333333333,-1.0,-0.333333333333,0.466666666667,0.2,-0.933333333333,-0.4,0.0666666666667,-0.733333333333,-0.866666666667,Variety,Center,from AllSides December 2021,,https://variety.com/,https://www.allsides.com/news-source/variety-media-bias,News Media
85083998,20-06-03,Variety,"([accused], [Floyd])",[accused],[Floyd],accused,Floyd,-1,accuse,accuse,-0.1,-0.233333333333,-1.0,-0.866666666667,-0.133333333333,0.733333333333,0.733333333333,-0.966666666667,-0.7,-0.0666666666667,-0.3,-1.0,Variety,Center,from AllSides December 2021,,https://variety.com/,https://www.allsides.com/news-source/variety-media-bias,News Media
85084493,20-06-03,YAHOO!,"([pulled], [Floyd])",[pulled],[Floyd],pulled,Floyd,-1,pull,pull,0.166666666667,0.233333333333,0.2,0.2,0.133333333333,0.0666666666667,0.6,0.0666666666667,0.233333333333,0.233333333333,0.2,0.0666666666667,Yahoo News,Lean Left,from AllSides December 2021,,https://www.yahoo.com/,https://www.allsides.com/news-source/yahoo-news-media-bias,News Media
85084493,20-06-03,YAHOO!,"([pulled], [Floyd])",[pulled],[Floyd],pulled,Floyd,-1,pull,pull,0.166666666667,0.233333333333,0.2,0.2,0.133333333333,0.0666666666667,0.6,0.0666666666667,0.233333333333,0.233333333333,0.2,0.0666666666667,Yahoo News,Lean Left,from AllSides December 2021,,https://www.yahoo.com/,https://www.allsides.com/news-source/yahoo-news-media-bias,News Media
85084493,20-06-03,YAHOO!,"([arrested], [Floyd])",[arrested],[Floyd],arrested,Floyd,-1,arrest,arrest,-0.133333333333,0.166666666667,-0.733333333333,-0.733333333333,0.266666666667,0.466666666667,0.733333333333,-0.866666666667,0.3,-0.0666666666667,0.0666666666667,-0.866666666667,Yahoo News,Lean Left,from AllSides December 2021,,https://www.yahoo.com/,https://www.allsides.com/news-source/yahoo-news-media-bias,News Media
85084493,20-06-03,YAHOO!,"([pulled], [Floyd])",[pulled],[Floyd],pulled,Floyd,-1,pull,pull,0.166666666667,0.233333333333,0.2,0.2,0.133333333333,0.0666666666667,0.6,0.0666666666667,0.233333333333,0.233333333333,0.2,0.0666666666667,Yahoo News,Lean Left,from AllSides December 2021,,https://www.yahoo.com/,https://www.allsides.com/news-source/yahoo-news-media-bias,News Media
85085596,20-06-03,Bleacher Report,"([killed], [Floyd])",[killed],[Floyd],killed,Floyd,-1,kill,kill,0.0666666666667,-0.666666666667,-0.733333333333,-1.0,-0.333333333333,0.466666666667,0.2,-0.933333333333,-0.4,0.0666666666667,-0.733333333333,-0.866666666667,,,,,,,
85086092,20-06-03,MassLive,"([heard], [Floyd])",[heard],[Floyd],heard,Floyd,-1,hear,hear,0.0666666666667,0.3,-0.0666666666667,0.133333333333,0.266666666667,0.333333333333,0.866666666667,0.0,0.0333333333333,0.0666666666667,0.3,-0.1,,Center,Ad Fontes Media Bias Chart 2021,,,,
85086092,20-06-03,MassLive,"([declared], [Floyd])",[declared],[Floyd],declared,Floyd,-1,declare,declare,-0.1,0.133333333333,0.466666666667,0.133333333333,0.2,0.466666666667,0.866666666667,0.1,0.3,-0.1,0.1,0.1,,Center,Ad Fontes Media Bias Chart 2021,,,,
85090094,20-06-03,Us Weekly,"([killed], [Floyd])",[killed],[Floyd],killed,Floyd,-1,kill,kill,0.0666666666667,-0.666666666667,-0.733333333333,-1.0,-0.333333333333,0.466666666667,0.2,-0.933333333333,-0.4,0.0666666666667,-0.733333333333,-0.866666666667,,,,,,,
85090497,20-06-03,Sports Illustrated,"([killed], [Floyd])",[killed],[Floyd],killed,Floyd,-1,kill,kill,0.0666666666667,-0.666666666667,-0.733333333333,-1.0,-0.333333333333,0.466666666667,0.2,-0.933333333333,-0.4,0.0666666666667,-0.733333333333,-0.866666666667,,,,,,,
85090692,20-06-03,StarTribune,"([found], [Floyd])",[found],[Floyd],found,Floyd,-1,find,find,0.466666666667,0.3,0.333333333333,0.133333333333,0.533333333333,0.733333333333,0.6,0.0333333333333,0.233333333333,0.5,0.233333333333,0.1,Star Tribune,Lean Left,from AllSides December 2021,,http://www.startribune.com/,https://www.allsides.com/news-source/star-tribune-media-bias,News Media
85090692,20-06-03,StarTribune,"([found], [Floyd])",[found],[Floyd],found,Floyd,-1,find,found,0.333333333333,0.3,0.666666666667,0.6,0.6,0.466666666667,0.733333333333,0.333333333333,0.733333333333,0.5,0.566666666667,0.333333333333,Star Tribune,Lean Left,from AllSides December 2021,,http://www.startribune.com/,https://www.allsides.com/news-source/star-tribune-media-bias,News Media
85090692,20-06-03,StarTribune,"([ordered], [Floyd])",[ordered],[Floyd],ordered,Floyd,-1,order,order,-0.133333333333,-0.133333333333,-0.133333333333,-0.266666666667,0.133333333333,0.0666666666667,0.466666666667,-0.133333333333,0.0666666666667,-0.1,-0.133333333333,-0.133333333333,Star Tribune,Lean Left,from AllSides December 2021,,http://www.startribune.com/,https://www.allsides.com/news-source/star-tribune-media-bias,News Media
85090692,20-06-03,StarTribune,"([walked], [Floyd])",[walked],[Floyd],walked,Floyd,-1,walk,walk,0.1,0.3,0.266666666667,0.133333333333,0.133333333333,-0.333333333333,0.866666666667,0.0,0.333333333333,0.166666666667,0.266666666667,0.0,Star Tribune,Lean Left,from AllSides December 2021,,http://www.startribune.com/,https://www.allsides.com/news-source/star-tribune-media-bias,News Media
85090692,20-06-03,StarTribune,"([pulled], [Floyd])",[pulled],[Floyd],pulled,Floyd,-1,pull,pull,0.166666666667,0.233333333333,0.2,0.2,0.133333333333,0.0666666666667,0.6,0.0666666666667,0.233333333333,0.233333333333,0.2,0.0666666666667,Star Tribune,Lean Left,from AllSides December 2021,,http://www.startribune.com/,https://www.allsides.com/news-source/star-tribune-media-bias,News Media
85090692,20-06-03,StarTribune,"([told], [Floyd])",[told],[Floyd],told,Floyd,-1,tell,tell,0.3,0.266666666667,0.133333333333,0.733333333333,0.0,0.866666666667,1.0,0.1,0.133333333333,0.2,0.233333333333,0.2,Star Tribune,Lean Left,from AllSides December 2021,,http://www.startribune.com/,https://www.allsides.com/news-source/star-tribune-media-bias,News Media
85091495,20-06-04,,"([remembered], [George, Floyd])",[remembered],"[George, Floyd]",remembered,George Floyd,-1,remember,remember,0.433333333333,0.5,0.6,0.333333333333,0.4,0.466666666667,0.6,0.3,0.533333333333,0.466666666667,0.533333333333,0.266666666667,,,,,,,
85091589,20-06-04,CBS Boston / WBZ,"([called], [George, Floyd])",[called],"[George, Floyd]",called,George Floyd,-1,call,call,0.166666666667,0.2,0.266666666667,0.266666666667,0.2,0.866666666667,0.6,0.2,0.266666666667,0.2,0.3,0.266666666667,,,,,,,
85093391,20-06-04,ABC,"([seen], [George, Floyd])",[seen],"[George, Floyd]",seen,George Floyd,-1,see,see,0.4,0.433333333333,0.266666666667,0.466666666667,0.4,0.733333333333,0.866666666667,0.233333333333,0.3,0.433333333333,0.466666666667,0.233333333333,ABC News (Online),Lean Left,from AllSides December 2021,,http://abcnews.go.com/,https://www.allsides.com/news-source/abc-news-media-bias,News Media
85093391,20-06-04,ABC,"([seen], [George, Floyd])",[seen],"[George, Floyd]",seen,George Floyd,-1,see,see,0.4,0.433333333333,0.266666666667,0.466666666667,0.4,0.733333333333,0.866666666667,0.233333333333,0.3,0.433333333333,0.466666666667,0.233333333333,ABC News (Online),Lean Left,from AllSides December 2021,,http://abcnews.go.com/,https://www.allsides.com/news-source/abc-news-media-bias,News Media
85093398,20-06-04,Bleacher Report,"([approached], [Floyd])",[approached],[Floyd],approached,Floyd,-1,approach,approach,0.233333333333,0.3,0.433333333333,0.2,0.333333333333,0.866666666667,0.733333333333,0.166666666667,0.333333333333,0.233333333333,0.266666666667,0.2,,,,,,,
85093498,20-06-04,Detroit Free Press,"([detained], [Floyd])",[detained],[Floyd],detained,Floyd,-1,detain,detain,-0.133333333333,0.0666666666667,-0.6,-0.666666666667,0.133333333333,0.6,0.6,-0.7,-0.2,-0.166666666667,-0.133333333333,-0.733333333333,Detroit Free Press,Lean Left,from AllSides December 2021,,http://www.freep.com/,https://www.allsides.com/news-source/detroit-free-press,News Media
85093795,20-06-04,ABC,"([killed], [Floyd])",[killed],[Floyd],killed,Floyd,-1,kill,kill,0.0666666666667,-0.666666666667,-0.733333333333,-1.0,-0.333333333333,0.466666666667,0.2,-0.933333333333,-0.4,0.0666666666667,-0.733333333333,-0.866666666667,ABC News (Online),Lean Left,from AllSides December 2021,,http://abcnews.go.com/,https://www.allsides.com/news-source/abc-news-media-bias,News Media
85097794,20-06-04,,"([born], [Floyd])",[born],[Floyd],born,Floyd,-1,bear,bear,0.0666666666667,0.166666666667,0.133333333333,0.133333333333,0.4,0.466666666667,0.6,-0.0333333333333,0.166666666667,0.266666666667,0.133333333333,0.0,,,,,,,
85097794,20-06-04,,"([known], [Floyd])",[known],[Floyd],known,Floyd,-1,know,know,0.366666666667,0.5,0.633333333333,0.2,0.333333333333,0.6,0.6,0.2,0.533333333333,0.366666666667,0.5,0.233333333333,,,,,,,
85097794,20-06-04,,"([honored], [Floyd])",[honored],[Floyd],honored,Floyd,-1,honor,honor,0.8,0.533333333333,0.566666666667,0.8,0.266666666667,0.733333333333,0.466666666667,0.8,0.7,0.7,0.566666666667,0.7,,,,,,,
85098792,20-06-04,Fast Company,"([born], [Floyd])",[born],[Floyd],born,Floyd,-1,bear,bear,0.0666666666667,0.166666666667,0.133333333333,0.133333333333,0.4,0.466666666667,0.6,-0.0333333333333,0.166666666667,0.266666666667,0.133333333333,0.0,,,,,,,
85099388,20-06-04,Washington Post,"([overcome], [Terrence, Floyd])",[overcome],"[Terrence, Floyd]",overcome,Terrence Floyd,-1,overcome,overcome,-0.166666666667,0.266666666667,-0.6,-0.2,0.666666666667,-0.0666666666667,0.866666666667,-0.2,0.666666666667,-0.233333333333,0.3,-0.333333333333,Washington Post,Lean Left,from AllSides December 2021,,https://www.washingtonpost.com/,https://www.allsides.com/news-source/washington-post-media-bias,News Media
85100089,20-06-05,Atlanta Journal-Constitution,"([suspected], [George, Floyd])",[suspected],"[George, Floyd]",suspected,George Floyd,-1,suspect,suspect,-0.466666666667,0.166666666667,-0.766666666667,-0.2,-0.333333333333,-0.333333333333,0.466666666667,-0.133333333333,-0.666666666667,-0.566666666667,0.166666666667,-0.2,Atlanta Journal-Constitution,Lean Left,from AllSides December 2021,,http://www.ajc.com/,https://www.allsides.com/news-source/atlanta-journal-constitution,News Media
85103494,20-06-05,Houston Chronicle,"([buried], [Floyd])",[buried],[Floyd],buried,Floyd,-1,bury,bury,0.466666666667,0.5,0.233333333333,-0.0666666666667,-0.533333333333,1.0,1.0,-0.333333333333,-0.633333333333,0.466666666667,0.466666666667,0.0666666666667,Houston Chronicle,Center,from AllSides December 2021,,https://www.houstonchronicle.com/,https://www.allsides.com/news-source/houston-chronicle-media-bias,News Media
85104895,20-06-05,Austin American-Statesman,"([killed], [Floyd])",[killed],[Floyd],killed,Floyd,-1,kill,kill,0.0666666666667,-0.666666666667,-0.733333333333,-1.0,-0.333333333333,0.466666666667,0.2,-0.933333333333,-0.4,0.0666666666667,-0.733333333333,-0.866666666667,Austin American-Statesman,Lean Left,from AllSides December 2021,,http://www.mystatesman.com/,https://www.allsides.com/news-source/austin-american-statesman,News Media
85106096,20-06-05,YAHOO!,"([killed], [Floyd])",[killed],[Floyd],killed,Floyd,-1,kill,kill,0.0666666666667,-0.666666666667,-0.733333333333,-1.0,-0.333333333333,0.466666666667,0.2,-0.933333333333,-0.4,0.0666666666667,-0.733333333333,-0.866666666667,Yahoo News,Lean Left,from AllSides December 2021,,https://www.yahoo.com/,https://www.allsides.com/news-source/yahoo-news-media-bias,News Media
85106196,20-06-05,New York Daily News,"([joined], [[Michael, Thomas], [Tyrann, Mathieu], [George, Floyd]])",[joined],"[[Michael, Thomas], [Tyrann, Mathieu], [George, Floyd]]",joined,[Michael Thomas] [Tyrann Mathieu] [George Floyd],-1,join,join,0.366666666667,0.3,0.533333333333,0.533333333333,0.666666666667,0.466666666667,0.733333333333,0.266666666667,0.566666666667,0.366666666667,0.366666666667,0.433333333333,,,,,,,
85107591,20-06-05,TheWrap,"([known], [Floyd])",[known],[Floyd],known,Floyd,-1,know,know,0.366666666667,0.5,0.633333333333,0.2,0.333333333333,0.6,0.6,0.2,0.533333333333,0.366666666667,0.5,0.233333333333,,,,,,,
85107892,20-06-05,The Denver Post,"([killed], [Floyd])",[killed],[Floyd],killed,Floyd,-1,kill,kill,0.0666666666667,-0.666666666667,-0.733333333333,-1.0,-0.333333333333,0.466666666667,0.2,-0.933333333333,-0.4,0.0666666666667,-0.733333333333,-0.866666666667,Denver Post,Lean Left,from supervisor 2019,media_bias,,,
85107892,20-06-05,The Denver Post,"([suspected], [Floyd])",[suspected],[Floyd],suspected,Floyd,-1,suspect,suspect,-0.466666666667,0.166666666667,-0.766666666667,-0.2,-0.333333333333,-0.333333333333,0.466666666667,-0.133333333333,-0.666666666667,-0.566666666667,0.166666666667,-0.2,Denver Post,Lean Left,from supervisor 2019,media_bias,,,
85110098,20-06-06,People,"([born], [Floyd])",[born],[Floyd],born,Floyd,-1,bear,bear,0.0666666666667,0.166666666667,0.133333333333,0.133333333333,0.4,0.466666666667,0.6,-0.0333333333333,0.166666666667,0.266666666667,0.133333333333,0.0,People Magazine,Lean Left,from supervisor 2019,media_bias,,,
85113589,20-06-06,MassLive,"([killed], [Floyd])",[killed],[Floyd],killed,Floyd,-1,kill,kill,0.0666666666667,-0.666666666667,-0.733333333333,-1.0,-0.333333333333,0.466666666667,0.2,-0.933333333333,-0.4,0.0666666666667,-0.733333333333,-0.866666666667,,Center,Ad Fontes Media Bias Chart 2021,,,,
85115790,20-06-07,Patch,"([seen], [Floyd])",[seen],[Floyd],seen,Floyd,-1,see,see,0.4,0.433333333333,0.266666666667,0.466666666667,0.4,0.733333333333,0.866666666667,0.233333333333,0.3,0.433333333333,0.466666666667,0.233333333333,Patch.com,Center,from AllSides December 2021,,https://patch.com/,https://www.allsides.com/news-source/patchcom-media-bias,News Media
85117995,,,"([approached], [Floyd])",[approached],[Floyd],approached,Floyd,-1,approach,approach,0.233333333333,0.3,0.433333333333,0.2,0.333333333333,0.866666666667,0.733333333333,0.166666666667,0.333333333333,0.233333333333,0.266666666667,0.2,,,,,,,
85118997,,,"([killed], [Floyd])",[killed],[Floyd],killed,Floyd,-1,kill,kill,0.0666666666667,-0.666666666667,-0.733333333333,-1.0,-0.333333333333,0.466666666667,0.2,-0.933333333333,-0.4,0.0666666666667,-0.733333333333,-0.866666666667,,,,,,,
85123991,20-06-08,YAHOO!,"([buried], [Floyd])",[buried],[Floyd],buried,Floyd,-1,bury,bury,0.466666666667,0.5,0.233333333333,-0.0666666666667,-0.533333333333,1.0,1.0,-0.333333333333,-0.633333333333,0.466666666667,0.466666666667,0.0666666666667,Yahoo News,Lean Left,from AllSides December 2021,,https://www.yahoo.com/,https://www.allsides.com/news-source/yahoo-news-media-bias,News Media
85124890,20-06-08,MSN,"([seen], [Floyd])",[seen],[Floyd],seen,Floyd,-1,see,see,0.4,0.433333333333,0.266666666667,0.466666666667,0.4,0.733333333333,0.866666666667,0.233333333333,0.3,0.433333333333,0.466666666667,0.233333333333,,,,,,,
85124996,20-06-08,Austin American-Statesman,"([buried], [Floyd])",[buried],[Floyd],buried,Floyd,-1,bury,bury,0.466666666667,0.5,0.233333333333,-0.0666666666667,-0.533333333333,1.0,1.0,-0.333333333333,-0.633333333333,0.466666666667,0.466666666667,0.0666666666667,Austin American-Statesman,Lean Left,from AllSides December 2021,,http://www.mystatesman.com/,https://www.allsides.com/news-source/austin-american-statesman,News Media
85125598,20-06-08,Wall Street Journal,"([killed], [Floyd])",[killed],[Floyd],killed,Floyd,-1,kill,kill,0.0666666666667,-0.666666666667,-0.733333333333,-1.0,-0.333333333333,0.466666666667,0.2,-0.933333333333,-0.4,0.0666666666667,-0.733333333333,-0.866666666667,Wall Street Journal (News),Center,from AllSides December 2021,,http://online.wsj.com/,https://www.allsides.com/news-source/wall-street-journal-media-bias,News Media
